id,rssi,snr,relay
7826,-107,-15.0,1
7827,-81,-2.4,0
7828,-77,0.7,0
7829,-115,-17.7,1
7830,-68,5.6,0
7831,-79,3.5,1
7832,-93,-7.0,1
7833,-66,6.3,0
7834,-92,-8.8,1
7835,-85,-2.2,0
7836,-90,-9.6,1
7837,-96,-9.3,1
7838,-99,-9.2,1
7839,-75,1.4,0
7840,-97,-10.1,1
7841,-78,-1.8,1
7842,-82,2.3,0
7843,-100,-10.9,1
7844,-72,3.7,0
7845,-97,-9.3,0
7846,-63,7.2,0
7847,-119,-17.7,1
7848,-86,-0.5,0
7849,-97,-9.5,1
7850,-74,2.3,0
7851,-59,12.0,0
7852,-93,-5.4,0
7853,-85,-2.7,0
7854,-57,8.6,0
7855,-110,-15.9,1
7856,-78,2.6,0
7857,-67,6.6,0
7858,-72,4.6,0
7859,-112,-16.7,1
7860,-92,-6.5,1
7861,-117,-20.0,1
7862,-94,-5.5,1
7863,-77,-0.5,0
7864,-91,-3.3,0
7865,-97,-8.2,1
7866,-55,11.0,0
7867,-72,7.4,0
7868,-82,-0.9,0
7869,-110,-15.4,1
7870,-60,8.1,0
7871,-93,-5.5,1
7872,-62,6.6,0
7873,-108,-15.4,1
7874,-91,-5.4,1
7875,-56,12.0,0
7876,-82,-2.6,0
7877,-88,-4.3,0
7878,-78,2.2,0
7879,-89,-2.5,0
7880,-91,-2.5,0
7881,-100,-12.4,1
7882,-90,-7.7,0
7883,-62,12.0,0
7884,-73,3.0,0
7885,-73,2.8,0
7886,-86,-1.6,0
7887,-66,5.8,0
7888,-118,-18.8,1
7889,-114,-17.0,0
7890,-65,4.3,0
7891,-115,-16.2,1
7892,-118,-19.9,1
7893,-84,-0.5,0
7894,-90,-2.0,0
7895,-82,0.1,1
7896,-73,3.4,0
7897,-112,-14.3,1
7898,-92,-6.2,1
7899,-82,-0.4,0
7900,-77,1.2,0
7901,-115,-17.1,1
7902,-107,-14.3,1
7903,-83,-2.6,0
7904,-95,-4.0,1
7905,-100,-11.2,1
7906,-70,2.8,0
7907,-76,4.2,0
7908,-86,0.0,0
7909,-59,9.8,0
7910,-57,10.9,0
7911,-75,3.9,0
7912,-64,6.1,0
7913,-63,8.2,0
7914,-86,-1.4,0
7915,-69,2.4,0
7916,-66,9.6,0
7917,-80,-2.8,0
7918,-92,-10.6,0
7919,-56,12.0,0
7920,-112,-19.4,1
7921,-94,-5.5,1
7922,-77,4.1,0
7923,-86,-7.5,1
7924,-65,5.0,1
7925,-95,-7.3,0
7926,-96,-8.6,1
7927,-66,8.1,0
7928,-91,-4.9,1
7929,-56,7.8,0
7930,-103,-14.8,1
7931,-110,-13.8,1
7932,-101,-11.0,1
7933,-84,-2.3,0
7934,-74,4.2,0
7935,-63,8.8,0
7936,-100,-6.3,1
7937,-106,-13.6,1
7938,-84,-3.8,0
7939,-71,6.1,0
7940,-70,5.3,0
7941,-98,-11.0,1
7942,-119,-20.0,1
7943,-94,-8.4,0
7944,-114,-16.0,1
7945,-72,3.0,0
7946,-119,-18.3,1
7947,-98,-10.0,1
7948,-106,-10.7,1
7949,-83,-4.6,0
7950,-94,-7.1,0
7951,-114,-15.7,1
7952,-103,-12.2,1
7953,-117,-18.5,1
7954,-62,8.4,0
7955,-64,8.4,0
7956,-71,2.4,0
7957,-80,-0.3,0
7958,-77,0.3,0
7959,-99,-11.2,1
7960,-63,7.7,0
7961,-72,3.9,0
7962,-75,2.0,0
7963,-101,-11.3,1
7964,-74,5.1,0
7965,-89,-8.2,1
7966,-87,-4.3,1
7967,-67,3.5,0
7968,-72,2.7,0
7969,-112,-14.0,1
7970,-71,1.5,1
7971,-109,-16.9,1
7972,-105,-14.8,0
7973,-82,-0.9,0
7974,-113,-16.6,1
7975,-63,9.0,0
7976,-101,-12.4,1
7977,-74,3.6,0
7978,-103,-10.6,1
7979,-87,-5.5,1
7980,-104,-11.7,1
7981,-81,0.5,0
7982,-93,-8.4,1
7983,-86,-5.1,1
7984,-85,-4.2,0
7985,-79,0.2,0
7986,-80,-1.0,0
7987,-98,-12.4,1
7988,-114,-18.6,1
7989,-89,-4.3,0
7990,-91,-3.7,0
7991,-76,0.6,0
7992,-108,-16.0,1
7993,-119,-20.0,1
7994,-83,-5.8,0
7995,-103,-10.3,1
7996,-89,-7.5,1
7997,-85,-3.3,0
7998,-89,-6.5,1
7999,-85,-3.1,0
8000,-90,-6.8,0
8001,-82,1.0,0
8002,-75,1.0,0
8003,-74,2.3,0
8004,-69,3.8,0
8005,-111,-15.4,1
8006,-65,3.0,0
8007,-91,-3.7,0
8008,-109,-15.4,1
8009,-79,-2.3,0
8010,-113,-16.8,1
8011,-113,-13.2,1
8012,-68,9.8,0
8013,-88,0.4,0
8014,-90,-3.5,1
8015,-75,1.2,0
8016,-88,-1.1,0
8017,-68,5.2,0
8018,-74,2.6,0
8019,-62,9.0,0
8020,-101,-10.6,1
8021,-56,12.0,0
8022,-57,12.0,0
8023,-96,-8.8,0
8024,-115,-17.9,1
8025,-89,-6.2,0
8026,-107,-9.2,1
8027,-93,-5.3,0
8028,-95,-9.5,1
8029,-108,-16.1,1
8030,-69,3.6,0
8031,-115,-14.7,1
8032,-102,-14.3,1
8033,-73,0.6,0
8034,-55,10.7,0
8035,-84,-6.7,0
8036,-108,-12.0,1
8037,-91,-6.4,1
8038,-71,3.5,0
8039,-62,9.4,0
8040,-75,4.6,0
8041,-91,-6.3,0
8042,-97,-9.6,1
8043,-93,-7.7,1
8044,-92,-8.3,1
8045,-75,0.5,0
8046,-100,-6.7,1
8047,-60,11.6,0
8048,-62,10.5,0
8049,-111,-15.2,1
8050,-119,-17.2,1
8051,-80,-3.7,0
8052,-108,-14.8,1
8053,-84,-2.5,0
8054,-96,-8.9,1
8055,-81,3.7,0
8056,-77,3.5,0
8057,-106,-13.1,1
8058,-68,4.3,0
8059,-98,-9.6,1
8060,-68,6.2,0
8061,-72,1.7,1
8062,-77,2.7,0
8063,-119,-19.0,1
8064,-83,-1.2,0
8065,-94,-7.2,1
8066,-88,-5.8,1
8067,-81,-1.4,0
8068,-59,9.8,0
8069,-103,-10.4,1
8070,-89,-6.5,0
8071,-65,5.3,0
8072,-72,1.7,0
8073,-120,-20.0,1
8074,-92,-7.1,0
8075,-67,5.6,0
8076,-92,-6.6,1
8077,-105,-12.9,1
8078,-109,-13.4,1
8079,-118,-17.3,1
8080,-81,-2.5,0
8081,-101,-13.8,1
8082,-85,-0.2,0
8083,-119,-20.0,1
8084,-80,1.6,0
8085,-57,11.4,0
8086,-67,8.7,0
8087,-81,2.4,0
8088,-62,9.4,0
8089,-57,11.8,0
8090,-108,-10.2,1
8091,-89,-5.0,1
8092,-74,1.8,0
8093,-111,-18.7,1
8094,-79,-2.6,0
8095,-100,-13.7,1
8096,-66,7.1,0
8097,-92,-9.1,1
8098,-117,-16.8,1
8099,-119,-17.3,1
8100,-99,-11.8,1
8101,-110,-18.2,1
8102,-114,-20.0,1
8103,-110,-14.6,1
8104,-74,7.7,0
8105,-113,-16.6,1
8106,-56,11.2,0
8107,-86,-4.9,0
8108,-109,-12.3,1
8109,-82,3.2,0
8110,-104,-12.2,1
8111,-113,-13.1,1
8112,-77,1.0,0
8113,-57,9.9,0
8114,-112,-14.2,1
8115,-92,-6.7,1
8116,-81,1.4,0
8117,-95,-5.5,1
8118,-65,9.1,0
8119,-116,-17.7,1
8120,-90,-4.2,0
8121,-94,-6.5,0
8122,-73,2.7,0
8123,-83,-2.2,0
8124,-77,0.1,1
8125,-119,-20.0,1
8126,-105,-16.6,1
8127,-114,-14.9,1
8128,-79,-1.0,0
8129,-102,-15.2,0
8130,-70,3.7,0
8131,-110,-11.6,1
8132,-96,-8.5,0
8133,-91,-2.9,0
8134,-106,-14.8,1
8135,-109,-15.9,1
8136,-83,-1.6,1
8137,-59,11.7,0
8138,-84,-2.8,0
8139,-116,-15.5,1
8140,-116,-17.6,1
8141,-72,4.4,0
8142,-87,-3.7,1
8143,-97,-10.8,1
8144,-74,1.6,0
8145,-73,3.1,0
8146,-106,-11.7,1
8147,-91,-9.3,1
8148,-104,-11.6,1
8149,-111,-17.7,1
8150,-89,-6.1,0
8151,-100,-13.8,1
8152,-112,-17.5,1
8153,-87,-3.9,0
8154,-119,-16.3,1
8155,-82,1.9,0
8156,-67,8.2,0
8157,-60,11.3,0
8158,-73,4.0,0
8159,-77,-0.7,0
8160,-84,-2.3,0
8161,-116,-19.5,1
8162,-82,2.2,0
8163,-74,2.5,0
8164,-104,-12.4,1
8165,-105,-13.4,1
8166,-92,-8.0,1
8167,-71,5.2,0
8168,-62,7.4,0
8169,-119,-17.2,1
8170,-84,-1.2,1
8171,-82,-2.1,1
8172,-86,-3.6,1
8173,-74,7.3,0
8174,-109,-14.3,1
8175,-109,-14.9,1
8176,-95,-9.9,0
8177,-116,-20.0,1
8178,-112,-15.6,1
8179,-96,-10.5,1
8180,-111,-16.5,1
8181,-106,-15.1,1
8182,-117,-18.5,1
8183,-92,-8.0,1
8184,-110,-17.3,1
8185,-95,-9.3,0
8186,-90,-9.5,1
8187,-55,12.0,0
8188,-78,3.8,0
8189,-67,7.2,0
8190,-59,8.4,0
8191,-82,0.4,0
8192,-116,-16.9,1
8193,-105,-10.4,1
8194,-119,-20.0,1
8195,-69,6.7,0
8196,-93,-5.5,0
8197,-79,1.1,0
8198,-100,-13.4,1
8199,-84,-0.1,0
8200,-86,-2.8,0
8201,-80,-1.3,0
8202,-83,-4.8,0
8203,-101,-9.6,1
8204,-65,7.4,0
8205,-58,8.6,0
8206,-84,-0.3,0
8207,-114,-16.6,1
8208,-93,-5.2,1
8209,-85,-2.8,0
8210,-109,-11.8,1
8211,-116,-17.3,1
8212,-72,6.3,0
8213,-69,5.0,0
8214,-70,2.5,0
8215,-106,-15.1,0
8216,-60,6.7,0
8217,-69,5.9,0
8218,-70,8.1,0
8219,-116,-18.6,1
8220,-104,-14.7,1
8221,-67,6.5,0
8222,-118,-20.0,1
8223,-107,-15.2,1
8224,-69,0.9,0
8225,-104,-13.8,1
8226,-71,4.4,0
8227,-56,9.3,0
8228,-93,-6.3,1
8229,-58,10.4,0
8230,-83,2.7,0
8231,-106,-12.9,1
8232,-56,11.0,0
8233,-81,-0.1,1
8234,-89,-6.0,0
8235,-113,-14.9,1
8236,-56,9.9,0
8237,-80,-1.4,1
8238,-85,-1.2,0
8239,-58,10.7,0
8240,-108,-16.7,1
8241,-111,-17.2,1
8242,-116,-20.0,0
8243,-61,8.1,0
8244,-116,-20.0,1
8245,-107,-15.5,1
8246,-69,7.0,0
8247,-72,5.8,0
8248,-92,-4.4,1
8249,-56,12.0,0
8250,-59,11.5,0
8251,-99,-14.5,1
8252,-96,-9.1,1
8253,-104,-8.4,1
8254,-99,-8.9,1
8255,-59,7.1,0
8256,-104,-10.6,1
8257,-63,8.6,0
8258,-119,-20.0,1
8259,-75,1.0,0
8260,-118,-20.0,1
8261,-114,-18.1,1
8262,-113,-15.8,1
8263,-96,-8.9,0
8264,-66,8.2,0
8265,-87,-1.8,0
8266,-80,-0.3,0
8267,-74,3.1,0
8268,-92,-3.9,1
8269,-101,-7.1,1
8270,-75,1.5,0
8271,-92,-5.0,0
8272,-93,-7.3,1
8273,-67,7.0,0
8274,-68,3.5,0
8275,-102,-8.4,1
8276,-60,10.1,0
8277,-113,-20.0,1
8278,-72,3.7,0
8279,-101,-9.5,1
8280,-55,11.8,0
8281,-99,-10.9,1
8282,-73,2.4,0
8283,-76,2.3,0
8284,-69,4.8,0
8285,-100,-15.6,1
8286,-119,-20.0,1
8287,-95,-9.9,1
8288,-72,2.3,0
8289,-113,-16.4,0
8290,-116,-20.0,1
8291,-61,12.0,0
8292,-109,-13.8,1
8293,-105,-12.5,1
8294,-92,-3.7,1
8295,-74,2.1,1
8296,-112,-11.4,1
8297,-88,-4.6,0
8298,-65,3.1,0
8299,-115,-15.6,1
8300,-95,-8.1,1
8301,-96,-8.7,1
8302,-80,-2.7,0
8303,-100,-8.3,1
8304,-92,-6.8,1
8305,-110,-13.3,1
8306,-108,-15.3,1
8307,-116,-17.4,1
8308,-83,-3.3,1
8309,-95,-8.1,1
8310,-59,9.2,0
8311,-81,0.3,0
8312,-71,1.6,0
8313,-78,-5.2,0
8314,-99,-5.4,0
8315,-65,7.1,0
8316,-56,12.0,0
8317,-61,11.4,0
8318,-109,-16.6,1
8319,-115,-17.2,1
8320,-80,2.4,0
8321,-113,-16.9,1
8322,-94,-4.7,1
8323,-107,-14.8,1
8324,-69,6.6,0
8325,-107,-14.0,1
8326,-57,12.0,0
8327,-90,-3.6,1
8328,-66,8.4,0
8329,-85,-3.5,1
8330,-119,-19.9,1
8331,-76,3.3,0
8332,-119,-20.0,1
8333,-80,2.7,0
8334,-115,-14.3,1
8335,-100,-7.2,1
8336,-97,-8.1,1
8337,-62,6.2,1
8338,-70,7.6,0
8339,-65,8.9,0
8340,-116,-20.0,1
8341,-118,-17.4,1
8342,-61,8.1,0
8343,-77,0.3,0
8344,-67,7.4,0
8345,-96,-10.2,0
8346,-85,-0.2,0
8347,-72,2.4,0
8348,-62,6.0,0
8349,-115,-15.1,1
8350,-58,11.1,0
8351,-105,-15.5,1
8352,-119,-19.7,1
8353,-81,-3.6,0
8354,-88,-4.9,0
8355,-112,-13.3,1
8356,-101,-9.6,1
8357,-113,-16.5,1
8358,-87,-3.5,0
8359,-115,-16.6,1
8360,-103,-10.3,1
8361,-119,-20.0,1
8362,-91,-7.5,0
8363,-91,-10.2,0
8364,-80,3.1,0
8365,-88,-5.2,1
8366,-88,-6.1,1
8367,-101,-11.3,1
8368,-75,0.5,0
8369,-57,12.0,0
8370,-87,-2.0,0
8371,-84,-2.0,0
8372,-71,7.3,0
8373,-87,-7.1,0
8374,-100,-8.0,1
8375,-68,2.2,0
8376,-80,-0.1,0
8377,-118,-19.3,1
8378,-87,-4.2,1
8379,-62,8.7,0
8380,-94,-5.1,1
8381,-113,-15.0,1
8382,-65,3.2,0
8383,-111,-16.3,1
8384,-76,1.3,0
8385,-112,-16.3,1
8386,-74,4.1,0
8387,-64,7.3,0
8388,-67,8.0,0
8389,-95,-9.5,1
8390,-82,-3.9,1
8391,-104,-9.7,1
8392,-93,-8.0,1
8393,-59,12.0,0
8394,-96,-10.0,1
8395,-114,-19.2,1
8396,-106,-11.6,1
8397,-59,8.1,0
8398,-91,-7.3,0
8399,-81,0.9,0
8400,-92,-8.2,0
8401,-61,8.0,0
8402,-60,10.7,0
8403,-78,0.6,1
8404,-67,6.8,0
8405,-99,-7.8,1
8406,-113,-17.6,1
8407,-95,-5.4,0
8408,-111,-12.2,1
8409,-65,5.9,0
8410,-90,-4.0,1
8411,-81,-0.4,0
8412,-98,-7.0,1
8413,-61,8.4,0
8414,-59,7.3,0
8415,-85,-2.7,0
8416,-64,7.1,0
8417,-77,-1.2,0
8418,-66,4.9,0
8419,-115,-15.3,1
8420,-72,3.6,0
8421,-112,-16.4,1
8422,-95,-2.9,0
8423,-93,-8.2,1
8424,-78,2.2,0
8425,-97,-4.5,0
8426,-99,-9.0,1
8427,-108,-14.1,1
8428,-112,-16.9,1
8429,-77,-1.7,0
8430,-117,-20.0,1
8431,-69,9.7,0
8432,-69,0.5,0
8433,-88,-3.0,1
8434,-98,-8.8,1
8435,-112,-15.6,1
8436,-61,6.7,0
8437,-61,7.6,0
8438,-67,4.2,0
8439,-116,-17.2,1
8440,-68,9.7,0
8441,-56,10.7,0
8442,-103,-11.0,1
8443,-56,12.0,0
8444,-99,-10.3,0
8445,-75,-0.6,0
8446,-109,-16.5,1
8447,-83,-4.4,0
8448,-68,5.9,0
8449,-113,-16.2,1
8450,-86,-0.9,1
8451,-72,0.4,0
8452,-70,2.0,0
8453,-99,-6.5,1
8454,-83,0.0,1
8455,-59,7.6,0
8456,-61,7.8,0
8457,-105,-8.2,1
8458,-106,-13.2,1
8459,-58,10.0,0
8460,-69,4.5,0
8461,-109,-17.4,1
8462,-119,-19.1,0
8463,-111,-16.5,1
8464,-70,3.4,0
8465,-78,-1.4,0
8466,-55,12.0,0
8467,-108,-16.6,1
8468,-61,12.0,0
8469,-107,-14.7,1
8470,-75,4.1,0
8471,-93,-6.6,1
8472,-92,-5.4,1
8473,-78,0.7,0
8474,-107,-12.5,1
8475,-112,-17.2,1
8476,-64,7.5,0
8477,-97,-4.9,1
8478,-98,-4.4,1
8479,-115,-14.2,1
8480,-87,-3.8,1
8481,-71,5.2,0
8482,-74,5.0,0
8483,-116,-20.0,1
8484,-83,-2.1,0
8485,-78,0.3,0
8486,-79,0.9,0
8487,-67,5.8,0
8488,-117,-17.8,1
8489,-68,7.8,0
8490,-62,8.6,0
8491,-115,-17.1,1
8492,-69,3.2,1
8493,-80,2.5,0
8494,-61,8.0,0
8495,-85,-2.5,0
8496,-97,-8.4,1
8497,-111,-16.6,1
8498,-105,-14.2,1
8499,-68,4.9,0
8500,-81,-2.5,0
8501,-94,-8.5,1
8502,-58,11.0,0
8503,-55,11.3,0
8504,-65,5.8,0
8505,-71,3.1,0
8506,-82,-0.2,0
8507,-65,7.1,0
8508,-68,5.3,0
8509,-69,6.5,0
8510,-83,-4.1,0
8511,-70,4.1,0
8512,-68,3.2,0
8513,-55,9.7,0
8514,-93,-5.4,0
8515,-76,-1.1,0
8516,-59,9.1,0
8517,-103,-12.3,1
8518,-59,9.2,0
8519,-99,-11.9,1
8520,-96,-10.3,1
8521,-73,2.9,0
8522,-72,6.8,0
8523,-84,-0.8,0
8524,-107,-11.8,1
8525,-106,-14.4,1
8526,-84,-3.0,1
8527,-117,-18.1,1
8528,-64,7.8,0
8529,-115,-19.0,1
8530,-73,1.6,0
8531,-100,-14.4,1
8532,-102,-12.1,1
8533,-101,-7.6,1
8534,-72,1.4,0
8535,-100,-10.5,1
8536,-79,-2.5,0
8537,-95,-8.5,1
8538,-68,8.3,0
8539,-73,2.1,0
8540,-70,3.2,1
8541,-61,10.2,0
8542,-70,6.0,0
8543,-108,-13.4,1
8544,-92,-6.4,1
8545,-116,-17.3,1
8546,-117,-16.0,1
8547,-113,-15.7,1
8548,-64,9.3,0
8549,-98,-10.9,1
8550,-116,-17.9,1
8551,-108,-13.1,1
8552,-60,11.3,0
8553,-102,-8.4,1
8554,-115,-19.6,1
8555,-93,-6.9,0
8556,-94,-7.6,1
8557,-82,-1.3,0
8558,-87,-3.9,0
8559,-81,0.8,0
8560,-71,3.0,0
8561,-105,-13.1,1
8562,-78,2.5,0
8563,-116,-13.5,1
8564,-95,-5.0,1
8565,-79,-1.6,0
8566,-101,-11.9,1
8567,-86,-1.0,0
8568,-103,-10.3,1
8569,-102,-7.8,1
8570,-68,3.7,0
8571,-96,-7.8,1
8572,-100,-11.0,1
8573,-107,-10.4,1
8574,-78,2.7,0
8575,-66,4.5,0
8576,-77,2.0,0
8577,-93,-9.1,0
8578,-104,-14.0,1
8579,-65,8.2,0
8580,-94,-7.8,0
8581,-117,-16.8,1
8582,-60,10.5,0
8583,-75,2.1,0
8584,-87,-4.2,1
8585,-106,-11.9,1
8586,-74,0.1,0
8587,-107,-14.0,1
8588,-118,-18.9,1
8589,-118,-20.0,1
8590,-64,4.0,0
8591,-83,-2.2,0
8592,-111,-13.9,1
8593,-103,-12.8,1
8594,-110,-16.1,1
8595,-114,-17.2,1
8596,-61,7.5,0
8597,-74,1.7,0
8598,-88,-1.0,1
8599,-58,11.8,0
8600,-75,3.8,0
8601,-90,-5.1,0
8602,-115,-17.6,1
8603,-106,-14.0,1
8604,-87,-6.7,1
8605,-57,12.0,0
8606,-71,6.4,0
8607,-106,-17.1,1
8608,-60,7.8,0
8609,-89,-1.6,0
8610,-65,7.3,0
8611,-109,-16.1,1
8612,-62,6.3,0
8613,-116,-20.0,1
8614,-108,-14.4,1
8615,-99,-10.3,1
8616,-77,0.7,1
8617,-79,2.2,0
8618,-80,0.2,1
8619,-73,2.1,0
8620,-119,-16.6,1
8621,-80,0.0,0
8622,-68,5.2,0
8623,-66,5.2,0
8624,-72,3.5,0
8625,-72,2.4,0
8626,-112,-11.9,1
8627,-77,-2.9,0
8628,-80,2.7,0
8629,-93,-4.3,1
8630,-90,-7.2,1
8631,-87,-3.3,1
8632,-114,-15.3,1
8633,-75,-1.8,0
8634,-99,-8.3,1
8635,-116,-15.1,1
8636,-114,-17.2,1
8637,-94,-9.2,1
8638,-62,7.3,0
8639,-69,1.4,0
8640,-66,7.8,0
8641,-57,12.0,0
8642,-95,-7.0,1
8643,-59,10.4,0
8644,-70,3.4,0
8645,-77,2.5,0
8646,-105,-16.1,1
8647,-65,7.0,0
8648,-112,-15.5,1
8649,-119,-18.1,1
8650,-105,-13.4,1
8651,-68,4.9,0
8652,-66,2.7,0
8653,-84,-2.9,0
8654,-62,10.0,0
8655,-84,1.9,1
8656,-116,-18.7,1
8657,-64,8.9,1
8658,-68,1.3,0
8659,-80,2.4,0
8660,-112,-16.8,1
8661,-98,-9.1,1
8662,-67,5.9,0
8663,-80,-0.8,0
8664,-60,8.9,0
8665,-114,-17.6,1
8666,-112,-13.5,1
8667,-91,-4.6,0
8668,-114,-14.5,1
8669,-70,0.8,0
8670,-75,2.9,0
8671,-114,-16.5,1
8672,-114,-16.0,1
8673,-79,1.3,0
8674,-59,9.4,0
8675,-73,2.7,0
8676,-68,5.7,0
8677,-60,11.6,0
8678,-71,4.0,0
8679,-57,12.0,0
8680,-55,10.8,0
8681,-87,-1.3,0
8682,-83,-4.3,0
8683,-94,-7.8,1
8684,-84,-1.4,1
8685,-76,0.4,0
8686,-109,-13.7,1
8687,-100,-12.1,1
8688,-99,-9.3,1
8689,-101,-11.0,1
8690,-81,0.0,0
8691,-60,11.4,0
8692,-64,9.6,0
8693,-86,-2.4,0
8694,-73,2.9,0
8695,-114,-14.9,1
8696,-105,-10.7,1
8697,-69,4.5,0
8698,-61,7.9,0
8699,-106,-11.2,1
8700,-66,5.8,0
8701,-99,-11.3,1
8702,-56,9.1,0
8703,-117,-20.0,1
8704,-94,-7.4,1
8705,-87,-7.1,1
8706,-100,-9.0,1
8707,-99,-10.4,1
8708,-69,2.2,0
8709,-63,7.6,0
8710,-64,8.8,0
8711,-93,-4.7,0
8712,-111,-14.9,1
8713,-67,0.4,1
8714,-86,-3.6,0
8715,-61,6.6,0
8716,-90,-4.1,1
8717,-83,-0.8,0
8718,-61,11.1,0
8719,-103,-12.0,1
8720,-86,-4.1,0
8721,-58,8.6,0
8722,-64,8.7,0
8723,-117,-18.8,1
8724,-91,-7.7,1
8725,-65,6.5,0
8726,-63,4.1,0
8727,-117,-20.0,1
8728,-109,-15.2,1
8729,-94,-8.0,1
8730,-104,-12.6,1
8731,-102,-11.7,1
8732,-62,9.3,0
8733,-112,-14.7,1
8734,-105,-11.1,1
8735,-95,-9.6,1
8736,-116,-17.8,1
8737,-101,-13.1,1
8738,-84,2.9,0
8739,-106,-10.7,1
8740,-83,-3.6,1
8741,-61,9.2,0
8742,-68,6.1,0
8743,-78,-3.0,0
8744,-101,-12.8,1
8745,-108,-10.3,1
8746,-58,12.0,0
8747,-92,-7.6,0
8748,-57,10.3,0
8749,-76,1.5,0
8750,-97,-10.4,1
8751,-120,-20.0,1
8752,-85,-2.7,1
8753,-109,-13.8,1
8754,-109,-12.0,1
8755,-81,3.0,0
8756,-104,-11.5,1
8757,-98,-8.4,1
8758,-63,7.5,0
8759,-94,-10.3,1
8760,-55,12.0,0
8761,-89,-6.9,0
8762,-112,-15.2,1
8763,-109,-14.8,1
8764,-70,4.7,0
8765,-62,8.3,0
8766,-116,-18.4,1
8767,-73,4.0,0
8768,-56,9.7,0
8769,-111,-16.6,1
8770,-105,-12.9,1
8771,-109,-15.3,1
8772,-67,8.5,0
8773,-79,-1.0,0
8774,-105,-13.9,1
8775,-77,3.7,0
8776,-115,-18.1,1
8777,-74,7.4,0
8778,-86,-7.1,1
8779,-96,-6.5,1
8780,-103,-13.0,1
8781,-96,-11.4,1
8782,-71,3.4,0
8783,-97,-8.8,1
8784,-101,-11.3,1
8785,-83,-0.3,0
8786,-63,9.7,0
8787,-70,7.7,0
8788,-113,-14.3,1
8789,-86,-0.3,0
8790,-81,-0.5,0
8791,-59,9.0,0
8792,-83,-0.6,0
8793,-113,-16.4,1
8794,-78,1.4,0
8795,-80,1.2,0
8796,-73,3.0,0
8797,-78,-2.6,1
8798,-107,-13.0,1
8799,-98,-8.4,1
8800,-105,-11.4,1
8801,-113,-15.0,1
8802,-99,-10.1,1
8803,-115,-19.2,1
8804,-68,5.8,0
8805,-86,-2.5,0
8806,-71,5.4,0
8807,-109,-16.1,1
8808,-57,9.8,0
8809,-93,-6.1,0
8810,-104,-8.4,1
8811,-108,-14.0,1
8812,-58,9.9,0
8813,-111,-13.9,1
8814,-117,-16.4,1
8815,-112,-11.1,1
8816,-115,-16.6,1
8817,-58,11.7,0
8818,-120,-18.3,1
8819,-77,1.0,1
8820,-70,3.4,0
8821,-87,-9.0,0
8822,-61,8.3,0
8823,-75,2.4,0
8824,-60,8.2,0
8825,-66,8.8,0
8826,-115,-18.0,1
8827,-58,11.8,0
8828,-73,2.7,0
8829,-80,-2.0,0
8830,-117,-18.0,1
8831,-56,12.0,0
8832,-91,-8.7,0
8833,-64,8.0,0
8834,-83,-1.6,0
8835,-78,-0.9,0
8836,-94,-8.1,1
8837,-85,-4.0,0
8838,-81,2.6,0
8839,-87,-3.7,1
8840,-66,6.2,0
8841,-114,-18.4,1
8842,-78,-0.9,0
8843,-65,8.6,0
8844,-57,12.0,0
8845,-67,3.6,0
8846,-80,-3.5,0
8847,-104,-13.2,1
8848,-90,-4.6,0
8849,-76,3.0,0
8850,-112,-15.5,1
8851,-60,10.4,0
8852,-102,-11.3,1
8853,-84,-0.2,1
8854,-86,-2.2,0
8855,-115,-13.9,1
8856,-58,10.1,0
8857,-60,9.6,0
8858,-117,-18.7,1
8859,-119,-20.0,1
8860,-111,-17.2,1
8861,-112,-12.6,1
8862,-62,9.6,1
8863,-94,-6.9,1
8864,-62,6.4,0
8865,-60,11.6,0
8866,-66,4.2,0
8867,-111,-14.7,1
8868,-108,-14.9,1
8869,-69,5.2,0
8870,-107,-16.1,1
8871,-62,6.4,0
8872,-118,-19.2,1
8873,-111,-15.2,1
8874,-117,-16.5,1
8875,-117,-17.7,1
8876,-90,-6.5,0
8877,-73,4.3,0
8878,-67,3.3,0
8879,-88,-4.9,0
8880,-58,11.5,0
8881,-64,10.8,0
8882,-71,1.4,0
8883,-101,-13.3,1
8884,-60,9.8,0
8885,-67,7.3,0
8886,-103,-9.5,1
8887,-71,7.0,0
8888,-109,-15.7,1
8889,-92,-5.0,1
8890,-102,-10.0,1
8891,-102,-11.0,1
8892,-101,-12.5,1
8893,-107,-15.4,1
8894,-89,0.4,0
8895,-56,10.8,0
8896,-67,7.3,0
8897,-89,-5.8,1
8898,-61,9.6,0
8899,-65,6.0,0
8900,-64,7.1,0
8901,-107,-12.8,1
8902,-110,-12.0,1
8903,-55,12.0,0
8904,-68,9.1,0
8905,-59,11.2,0
8906,-89,-5.9,0
8907,-57,12.0,0
8908,-98,-9.9,1
8909,-113,-16.5,1
8910,-66,4.9,0
8911,-80,1.9,0
8912,-80,-1.8,0
8913,-63,6.2,0
8914,-95,-10.2,1
8915,-87,-8.3,1
8916,-85,-3.7,0
8917,-82,-1.4,0
8918,-60,8.2,0
8919,-110,-13.5,1
8920,-101,-10.5,1
8921,-116,-17.3,1
8922,-98,-11.7,1
8923,-83,0.1,0
8924,-62,10.1,0
8925,-89,-4.9,0
8926,-64,5.6,0
8927,-108,-16.8,1
8928,-94,-6.1,0
8929,-106,-12.9,1
8930,-77,2.8,0
8931,-64,2.7,0
8932,-109,-11.9,1
8933,-101,-6.4,1
8934,-87,-4.9,1
